Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0030155	regulation of cell adhesion	 	5.140E-4	1.000E0	1.863E-2	1.753E-1	48	879	ZDHHC2,CDKN2A,PCSK5,HLA-A,MBP,HLA-F,DACT2,VIT,ONECUT1,FZD7,PLAU,ONECUT2,CIB1,TNC,WNT5A,OLFM4,ARHGAP6,ARHGDIB,TNFSF13B,SKAP1,CLEC4G,IL1B,ADAM19,SWAP70,PTGER3,CCDC88B,PTGER4,NRP1,BLM,PTPRG,KNG1,NPNT,LAMA2,LAMA3,LAMB1,NR4A3,SEMA5A,LGALS1,LGALS8,TGFBI,CD6,EFNB1,CD86,SPRY4,PCDH8,CDH13,EPHA3,EPHA5
GO: Biological Process	GO:0055007	cardiac muscle cell differentiation	 	5.250E-4	1.000E0	1.877E-2	1.766E-1	16	187	ACTC1,FZD7,MET,ADRA1A,AGT,SGCD,TCAP,HAMP,ASB2,NEB,NRAP,CAMK2D,EDN1,NR2F2,VWA5A,AKAP13
GO: Biological Process	GO:0001819	positive regulation of cytokine production	 	5.257E-4	1.000E0	1.877E-2	1.766E-1	34	558	PDE4B,HLA-A,HLA-B,MBP,HLA-F,STING1,LY96,ADCYAP1,TWIST1,SPON2,AGT,IL17RA,AIM2,HSPA1A,DHX58,WNT5A,PYDC1,MT1F,IL1B,CCDC88B,PTGER4,PANX3,ARID5A,AFAP1L2,SULF1,IL33,TRIM15,DRD2,CASP5,NR4A3,CD6,CCBE1,CD86,LPL
GO: Biological Process	GO:0017145	stem cell division	 	5.288E-4	1.000E0	1.877E-2	1.766E-1	13	134	CDKN2A,ETV5,OVOL2,FZD7,ZNRF3,WNT3,WNT5A,WNT7A,WNT2B,LBH,ULK4,HDAC5,NR2E1
GO: Biological Process	GO:0015837	amine transport	 	5.288E-4	1.000E0	1.877E-2	1.766E-1	13	134	PCP4,AGT,RHCG,HTR2C,SYT10,CARTPT,IL1B,PTGER3,ARL6IP1,DRD2,SYT6,GRM7,HRH3
GO: Biological Process	GO:0019933	cAMP-mediated signaling	 	5.323E-4	1.000E0	1.880E-2	1.769E-1	22	303	PDE4B,RAMP3,ADCYAP1,ADRA1A,HTR1E,HTR7,GNA14,PDE7B,PDE10A,PTGER3,PTGER4,DRD2,GRK5,NUCB2,GRM4,GRM7,EDN1,GAL,AKAP13,CALCRL,HRH3,EPHA5
GO: Biological Process	GO:0055065	metal ion homeostasis	 	5.546E-4	1.000E0	1.936E-2	1.822E-1	44	788	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,HTR2C,WFS1,SGCD,WNT5A,MT1F,SCARA5,HAMP,IL1B,FAM20A,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,HRH3
GO: Biological Process	GO:0014033	neural crest cell differentiation	 	5.567E-4	1.000E0	1.936E-2	1.822E-1	16	188	TWIST1,OVOL2,SEMA3C,TNC,WTIP,FRZB,WNT10A,NRP1,ARL6IP1,LBH,DLX2,SEMA5A,EDN1,SEMA3D,EFNB1,PAX6
GO: Biological Process	GO:0048512	circadian behavior	 	5.567E-4	1.000E0	1.936E-2	1.822E-1	10	86	OPN4,HTR7,NLGN1,SIX3,CST3,CST5,PITPNC1,PTGER3,PTGER4,DRD2
GO: Biological Process	GO:0007202	activation of phospholipase C activity	 	5.678E-4	1.000E0	1.950E-2	1.835E-1	13	135	ADRA1A,AGT,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86
GO: Biological Process	GO:0021952	central nervous system projection neuron axonogenesis	 	5.680E-4	1.000E0	1.950E-2	1.835E-1	7	44	EPHB2,SLIT2,TSKU,DCC,BHLHE22,NR2E1,CDH11
GO: Biological Process	GO:0045165	cell fate commitment	 	5.693E-4	1.000E0	1.950E-2	1.835E-1	26	387	ONECUT1,FZD7,FZD8,ONECUT2,PRRX1,CYP26B1,WNT3,WNT5A,WNT7A,WNT2B,SIX3,BCL11B,WNT10A,SOX1,DCC,NRP1,DLX1,DLX2,TRIM15,TCF7L2,LHX6,NR2F2,SH3PXD2B,VWA5A,NR2E1,PAX6
GO: Biological Process	GO:0045597	positive regulation of cell differentiation	 	5.936E-4	1.000E0	2.017E-2	1.898E-1	56	1077	EPHB2,PCP4,CEBPA,CEBPD,HLA-F,ETV5,TWIST1,OVOL2,MET,SLIT2,AGT,TRPV2,PLA2G5,HSPA1A,ISLR2,TSHZ3,CIB1,CYP26B1,HTR2C,WNT3,OLFM4,ISG15,FRZB,CAPRIN2,FAM9B,HAMP,IL1B,RELN,SWAP70,MYO5B,INHBA,METRNL,GDF10,PTGER4,NRP1,GHR,SOCS2,GDPD5,NELL1,ADAMTS9,PAX8,DLX1,DLX2,IL33,NPNT,DRD2,TCF7L2,SEMA5A,EDN1,LGALS1,SH3PXD2B,CD86,GPR68,LPL,PAX6,MARCKS
GO: Biological Process	GO:0051048	negative regulation of secretion	 	5.947E-4	1.000E0	2.017E-2	1.898E-1	19	246	HLA-A,HLA-B,HLA-F,HTR7,ACVR1C,CARTPT,STXBP6,IL1B,INHBA,PTGER3,PTGER4,BMP8B,NMB,DRD2,NUCB2,GRM7,EDN1,GAL,HRH3
GO: Biological Process	GO:0048864	stem cell development	 	5.987E-4	1.000E0	2.021E-2	1.901E-1	15	171	TWIST1,OVOL2,SEMA3C,TNC,WNT7A,WTIP,NRP1,ARL6IP1,LBH,DLX2,SEMA5A,EDN1,SEMA3D,EFNB1,PAX6
GO: Biological Process	GO:0003002	regionalization	 	6.168E-4	1.000E0	2.072E-2	1.949E-1	36	608	PCSK5,TWIST1,OVOL2,FZD8,HES6,SEMA3C,CYP26B1,WNT3,WNT5A,WNT7A,WNT2B,SIX3,TCAP,GLCE,CAPRIN2,SOX1,RELN,NRP1,PAX8,SULF1,BHLHE22,DLX1,DLX2,TDRD1,EDN1,NR2F2,GREM2,OTX1,TLL1,SP5,TSHZ1,PAX6,CALCRL,PCDH8,EPHA3,TPBG
GO: Biological Process	GO:0007622	rhythmic behavior	 	6.689E-4	1.000E0	2.236E-2	2.104E-1	10	88	OPN4,HTR7,NLGN1,SIX3,CST3,CST5,PITPNC1,PTGER3,PTGER4,DRD2
GO: Biological Process	GO:0030072	peptide hormone secretion	 	7.074E-4	1.000E0	2.353E-2	2.214E-1	23	330	ADCYAP1,VGF,RPH3AL,HTR2C,ACVR1C,CARTPT,IL1B,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,DRD2,TCF7L2,NUCB2,GRP,EDN1,GAL,GPR68,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0021536	diencephalon development	 	7.192E-4	1.000E0	2.381E-2	2.240E-1	14	156	PCSK1,ETV5,ADCYAP1,PTCHD1,WNT3,WNT5A,SIX3,RELN,NRP1,DRD2,TCF7L2,SEMA5A,OTX1,PAX6
GO: Biological Process	GO:0017157	regulation of exocytosis	 	7.307E-4	1.000E0	2.396E-2	2.254E-1	21	290	HLA-A,HLA-B,HLA-F,RAB3C,ADRA1A,UNC13B,RPH3AL,HTR7,WNT7A,RAB3D,NLGN1,SYT10,STXBP6,CADPS2,MYO5B,CPLX2,RAB12,DRD2,SYT6,GRM4,GRM7
GO: Biological Process	GO:0006836	neurotransmitter transport	 	7.307E-4	1.000E0	2.396E-2	2.254E-1	21	290	SYN3,ADRA1A,UNC13B,HTR2C,HTR7,WNT7A,NLGN1,SYT10,SV2C,CADPS2,GAD1,NAAA,CPLX2,PTGER4,SLC17A6,DRD2,SYT6,GRM4,GRM7,UNC13C,HRH3
GO: Biological Process	GO:0050802	circadian sleep/wake cycle, sleep	 	7.492E-4	1.000E0	2.445E-2	2.300E-1	7	46	OPN4,HTR7,CST3,CST5,PTGER3,PTGER4,DRD2
GO: Biological Process	GO:0010517	regulation of phospholipase activity	 	7.614E-4	1.000E0	2.473E-2	2.327E-1	15	175	ADRA1A,AGT,PLA2G5,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86,MARCKS
GO: Biological Process	GO:1901888	regulation of cell junction assembly	 	7.783E-4	1.000E0	2.516E-2	2.367E-1	18	232	EPHB2,AGT,FLRT1,LRRN1,TNC,WNT5A,WNT7A,NLGN1,ARHGAP6,LRRTM2,FAM9B,IL1B,NRP1,AMIGO2,NPTX1,GRID2,EPHA3,TPBG
GO: Biological Process	GO:0009582	detection of abiotic stimulus	 	7.829E-4	1.000E0	2.519E-2	2.370E-1	16	194	OPN4,CHM,NMT2,CNGB1,COL11A1,HTR7,TCAP,MYO7A,LXN,NPFFR2,LAMB1,PKD2L1,SEMA5A,GPR88,CRB1,TMEM132E
GO: Biological Process	GO:0060627	regulation of vesicle-mediated transport	 	7.868E-4	1.000E0	2.519E-2	2.370E-1	39	685	ZDHHC2,HLA-A,HLA-B,HLA-F,RAB3C,EHD2,MFGE8,ADRA1A,PLA2G5,UNC13B,RPH3AL,HTR7,WNT5A,WNT7A,OLFM4,RAB3D,DGKD,NLGN1,SYT10,STXBP6,LRRTM2,HAMP,CADPS2,IL1B,MYO5B,CPLX2,NRP1,C2,RAB12,DRD2,STON1,SYT6,GRM4,GRM7,LRPAP1,H1-1,GSG1L,CDH13,EPHA3
GO: Biological Process	GO:0008038	neuron recognition	 	8.279E-4	1.000E0	2.626E-2	2.471E-1	9	75	EPHB2,SLIT2,TNC,WNT5A,CNTN6,NRP1,SEMA5A,SEMA3D,EPHA3
GO: Biological Process	GO:0060997	dendritic spine morphogenesis	 	8.279E-4	1.000E0	2.626E-2	2.471E-1	9	75	EPHB2,WNT7A,NLGN1,CAPRIN2,FAM9B,RELN,MYO5B,MARCKS,EPHA5
GO: Biological Process	GO:0060193	positive regulation of lipase activity	 	8.560E-4	1.000E0	2.690E-2	2.532E-1	15	177	ADRA1A,AGT,PLA2G5,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86,MARCKS
GO: Biological Process	GO:0042472	inner ear morphogenesis	 	8.560E-4	1.000E0	2.690E-2	2.532E-1	15	177	EPHB2,EYA4,ESRRG,CLIC5,PRRX1,COL11A1,WNT5A,ITGA8,TCAP,ZIC1,FRZB,MYO7A,PAX8,NR4A3,OTX1
GO: Biological Process	GO:0002009	morphogenesis of an epithelium	 	9.118E-4	1.000E0	2.853E-2	2.685E-1	51	975	EPHB2,FOXQ1,ETV5,RCSD1,MEIS1,MEIS2,TWIST1,OVOL2,FZD7,MET,SLIT2,MGP,ZNRF3,RHOV,PCDH19,AGT,FOXF2,COL5A1,NID2,SEMA3C,DEAF1,TNC,WNT5A,WNT7A,WNT2B,AIRE,MAB21L2,TCAP,WTIP,FRZB,WNT10A,CTSZ,SWAP70,NRP1,RGMA,RASIP1,AFAP1L2,PTPRE,PAX8,SULF1,NPNT,HDAC5,GRK5,LAMA3,SEMA5A,EDN1,TNNT2,PCDH8,MARCKS,COQ7,TPBG
GO: Biological Process	GO:0001568	blood vessel development	 	9.213E-4	1.000E0	2.869E-2	2.700E-1	53	1024	EPHB2,PCSK5,RAMP3,HLA-F,CHI3L1,CHM,MEIS1,TWIST1,OVOL2,FZD8,SLIT2,MFGE8,AGT,ANTXR1,PLAU,COL5A1,SEMA3C,PRRX1,CIB1,SGCD,WNT5A,WNT7A,WNT2B,NLGN1,TIPARP,PLCD3,MT1F,PDGFD,PARVA,IL1B,CTSZ,ITGA7,PTGER3,PTGER4,NRP1,RASIP1,ADAMTS9,SULF1,TCF7L2,HDAC5,THSD7A,SEMA5A,EDN1,NR2F2,LGALS1,TGFBI,CCBE1,TLL1,NR2E1,PAX6,CALCRL,TNNT2,CDH13
GO: Biological Process	GO:0035295	tube development	 	9.292E-4	1.000E0	2.881E-2	2.711E-1	80	1702	EPHB2,PCSK5,EYA4,CEBPA,RAMP3,ESRRG,HLA-F,DACT2,ETV5,RCSD1,CHI3L1,ONECUT1,MEIS1,MEIS2,TWIST1,OVOL2,FZD8,MET,SLIT2,MFGE8,MGP,PCDH19,AGT,PLAU,FOXF2,SEMA3C,TSHZ3,PRRX1,CIB1,DEAF1,ADAMTS2,TNC,SGCD,WNT3,WNT5A,WNT7A,WNT2B,POU3F3,NLGN1,TCAP,TIPARP,PLCD3,MT1F,WTIP,PARVA,IL1B,CTSZ,RELN,SPINK2,MYO5B,ITGA7,PTGER3,PTGER4,NRP1,RGMA,RASIP1,ADAMTS9,PAX8,SULF1,NPNT,TCF7L2,HDAC5,THSD7A,GRK5,NR4A3,SEMA5A,EDN1,NR2F2,LGALS1,TGFBI,SEMA3D,OTX1,TK1,CCBE1,NR2E1,PAX6,CALCRL,TNNT2,CDH13,COQ7
GO: Biological Process	GO:0050807	regulation of synapse organization	 	9.600E-4	1.000E0	2.963E-2	2.788E-1	20	276	EPHB2,ETV5,FLRT1,LRRN1,TNC,WNT5A,WNT7A,NLGN1,CAPRIN2,LRRTM2,FAM9B,RELN,MYO5B,AMIGO2,NPTX1,DRD2,GRID2,PCDH8,MARCKS,TPBG
GO: Biological Process	GO:0014706	striated muscle tissue development	 	9.772E-4	1.000E0	3.003E-2	2.825E-1	35	601	ACTC1,MEIS1,TWIST1,FZD7,MET,ADRA1A,AGT,PLOD2,SEMA3C,COL11A1,CYP26B1,SGCD,WNT5A,TCAP,MYH15,HAMP,ASB2,MYO5B,ITGA7,NEB,ADAMTS9,PYGM,TCF7L2,NRAP,HDAC5,DSP,CAMK2D,CAV2,EDN1,NR2F2,VWA5A,SPRY4,AKAP13,TNNT2,MARCKS
GO: Biological Process	GO:0006935	chemotaxis	 	1.000E-3	1.000E0	3.057E-2	2.877E-1	45	835	EPHB2,PDE4B,RPS6KA5,MATN2,ETV1,ETV5,SPTBN5,MET,SLIT2,PLAU,IL17RA,ISLR2,SEMA3C,TNC,VASN,WNT3,WNT5A,BCL11B,PDGFD,PARVA,IL1B,RELN,SWAP70,SPTB,DCC,PCDH17,CNTN6,NRP1,CH25H,LAMA2,LAMA3,LAMB1,NR4A3,SEMA5A,EDN1,SEMA3D,EFNB1,LGR6,PAX6,CDH11,CDH13,EPHA3,TPBG,HDC,EPHA5
GO: Biological Process	GO:0014909	smooth muscle cell migration	 	1.004E-3	1.000E0	3.057E-2	2.877E-1	11	109	PCSK5,SLIT2,AGT,PLAU,PDGFD,PARVA,PTGER4,NRP1,CAMK2D,NR4A3,P2RY6
GO: Biological Process	GO:0019935	cyclic-nucleotide-mediated signaling	 	1.016E-3	1.000E0	3.073E-2	2.892E-1	24	360	PDE4B,RAMP3,ADCYAP1,ADRA1A,AGT,HTR1E,HTR2C,HTR7,GNA14,PDE7B,PDE10A,PTGER3,PTGER4,DRD2,GRK5,NUCB2,GRM4,GRM7,EDN1,GAL,AKAP13,CALCRL,HRH3,EPHA5
GO: Biological Process	GO:0032970	regulation of actin filament-based process	 	1.018E-3	1.000E0	3.073E-2	2.892E-1	28	446	PDE4B,SPTBN5,MET,SLIT2,PLEKHH2,PDLIM4,ARHGAP6,ARHGDIB,SWAP70,SPTB,NEB,PTGER3,PTGER4,NRP1,VILL,BST2,TMSB15A,HCN4,DSP,CAMK2D,TMSB15B,SEMA5A,EDN1,SH3PXD2B,AKAP13,TNNT2,EPHA3,EPHA5
GO: Biological Process	GO:0001944	vasculature development	 	1.038E-3	1.000E0	3.119E-2	2.935E-1	56	1103	EPHB2,PCSK5,RAMP3,HLA-F,CHI3L1,CHM,MEIS1,TWIST1,OVOL2,FZD8,SLIT2,MFGE8,AGT,ANTXR1,PLAU,FOXF2,COL5A1,SEMA3C,PRRX1,CIB1,SGCD,WNT5A,WNT7A,WNT2B,NLGN1,TIPARP,PLCD3,MT1F,PDGFD,PARVA,SMARCA2,IL1B,CTSZ,ITGA7,PTGER3,PTGER4,NRP1,RASIP1,ADAMTS9,SULF1,TCF7L2,HDAC5,THSD7A,SEMA5A,EDN1,NR2F2,LGALS1,LGALS8,TGFBI,CCBE1,TLL1,NR2E1,PAX6,CALCRL,TNNT2,CDH13
GO: Biological Process	GO:0042330	taxis	 	1.053E-3	1.000E0	3.146E-2	2.961E-1	46	861	EPHB2,PDE4B,OPN4,RPS6KA5,MATN2,ETV1,ETV5,SPTBN5,MET,SLIT2,PLAU,IL17RA,ISLR2,SEMA3C,TNC,VASN,WNT3,WNT5A,BCL11B,PDGFD,PARVA,IL1B,RELN,SWAP70,SPTB,DCC,PCDH17,CNTN6,NRP1,CH25H,LAMA2,LAMA3,LAMB1,NR4A3,SEMA5A,EDN1,SEMA3D,EFNB1,LGR6,PAX6,CDH11,CDH13,EPHA3,TPBG,HDC,EPHA5
GO: Biological Process	GO:0033993	response to lipid	 	1.056E-3	1.000E0	3.146E-2	2.961E-1	67	1378	PCSK1,CDKN2A,PDE4B,CEBPA,RAMP3,ESRRG,MBP,LY96,ADCYAP1,FZD7,SLIT2,MGP,MGST1,SPON2,MICB,AGT,PLAU,ALPL,CYP26B1,PNMT,HTR7,TNC,WNT3,FOSB,WNT5A,WNT7A,ACVR1C,CST3,CST5,HAMP,IL1B,RELN,INHBA,CMPK2,PTGER3,PTGER4,PMEPA1,ARID5A,GHR,SOCS2,GPR83,NEFH,GLDC,LBH,MICA,PID1,CA4,HDAC5,HCN4,RBP1,GPX3,NR4A3,WFDC1,GRIK4,EDN1,NR2F2,THBD,CD6,TK1,CD86,LPL,CD38,NR2E1,AKAP13,PCK2,EPHA3,EPHA5
GO: Biological Process	GO:0046887	positive regulation of hormone secretion	 	1.075E-3	1.000E0	3.184E-2	2.996E-1	15	181	ADCYAP1,RPH3AL,INHBA,PTGER4,NMB,DRD2,TCF7L2,NUCB2,GRP,EDN1,GAL,GPR68,CD38,PAX6,PCK2
GO: Biological Process	GO:0051952	regulation of amine transport	 	1.080E-3	1.000E0	3.184E-2	2.996E-1	12	127	PCP4,AGT,HTR2C,SYT10,CARTPT,IL1B,PTGER3,ARL6IP1,DRD2,SYT6,GRM7,HRH3
GO: Biological Process	GO:0060021	roof of mouth development	 	1.083E-3	1.000E0	3.184E-2	2.996E-1	11	110	EPHB2,DHRS3,TWIST1,FOXF2,PRRX1,WNT5A,WNT7A,TIPARP,INHBA,WFIKKN2,TSHZ1
GO: Biological Process	GO:0048167	regulation of synaptic plasticity	 	1.102E-3	1.000E0	3.228E-2	3.037E-1	19	259	EPHB2,ZDHHC2,AGT,UNC13B,VGF,TSHZ3,HTR7,NLGN1,LRRTM2,RELN,CPLX2,DRD2,NPTX2,CALB2,GRID2,CAMK2N2,CD38,NR2E1,UNC13C
GO: Biological Process	GO:0060560	developmental growth involved in morphogenesis	 	1.126E-3	1.000E0	3.248E-2	3.057E-1	25	384	SLIT2,CPNE6,TRPV2,FLRT1,ISLR2,SEMA3C,TNC,WNT3,WNT5A,ARHGAP4,SWAP70,MYO5B,FSTL4,DCC,PCDH17,NRP1,RGMA,GDPD5,SLC23A2,THSD7A,OSTN,SEMA5A,SEMA3D,TTL,TPBG
GO: Biological Process	GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	 	1.141E-3	1.000E0	3.248E-2	3.057E-1	2	2	HTR2C,EDN1
GO: Biological Process	GO:1902871	positive regulation of amacrine cell differentiation	 	1.141E-3	1.000E0	3.248E-2	3.057E-1	2	2	DLX1,DLX2
GO: Biological Process	GO:0002164	larval development	 	1.141E-3	1.000E0	3.248E-2	3.057E-1	2	2	NRP1,SEMA3D
GO: Biological Process	GO:0007508	larval heart development	 	1.141E-3	1.000E0	3.248E-2	3.057E-1	2	2	NRP1,SEMA3D
GO: Biological Process	GO:0021893	cerebral cortex GABAergic interneuron fate commitment	 	1.141E-3	1.000E0	3.248E-2	3.057E-1	2	2	DLX1,DLX2
GO: Biological Process	GO:0048332	mesoderm morphogenesis	 	1.146E-3	1.000E0	3.248E-2	3.057E-1	26	406	MBP,DACT2,ETV5,TLX2,FZD7,RHOV,COL5A1,COL5A2,COL11A1,WNT3,WNT5A,KIF16B,ITGA8,SWAP70,INHBA,ITGA7,PTGER4,PTPRE,TRIM15,LAMA3,LAMB1,NR4A3,TLL1,SP5,MARCKS,EPHA3
GO: Biological Process	GO:0021800	cerebral cortex tangential migration	 	1.156E-3	1.000E0	3.248E-2	3.057E-1	3	7	SLIT2,RELN,LHX6
GO: Biological Process	GO:2000675	negative regulation of type B pancreatic cell apoptotic process	 	1.156E-3	1.000E0	3.248E-2	3.057E-1	3	7	WFS1,TCF7L2,CAST
GO: Biological Process	GO:0014812	muscle cell migration	 	1.157E-3	1.000E0	3.248E-2	3.057E-1	12	128	PCSK5,MET,SLIT2,AGT,PLAU,PDGFD,PARVA,PTGER4,NRP1,CAMK2D,NR4A3,P2RY6
GO: Biological Process	GO:0001505	regulation of neurotransmitter levels	 	1.171E-3	1.000E0	3.264E-2	3.071E-1	21	301	SYN3,ADRA1A,UNC13B,HTR2C,HTR7,WNT7A,NLGN1,SYT10,MOXD1,CADPS2,GAD1,NAAA,CPLX2,PTGER4,SLC17A6,DRD2,SYT6,GRM4,GRM7,UNC13C,HRH3
GO: Biological Process	GO:0006873	cellular ion homeostasis	 	1.172E-3	1.000E0	3.264E-2	3.071E-1	43	794	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,RHCG,HTR2C,WFS1,WNT5A,MT1F,SCARA5,HAMP,IL1B,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,HRH3
GO: Biological Process	GO:0010863	positive regulation of phospholipase C activity	 	1.183E-3	1.000E0	3.281E-2	3.088E-1	13	146	ADRA1A,AGT,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86
GO: Biological Process	GO:0051932	synaptic transmission, GABAergic	 	1.219E-3	1.000E0	3.368E-2	3.169E-1	8	64	SYN3,ADRA1A,NLGN1,GABRE,GABRG1,DRD2,GRM4,TPBG
GO: Biological Process	GO:0048762	mesenchymal cell differentiation	 	1.235E-3	1.000E0	3.390E-2	3.190E-1	23	344	TWIST1,OVOL2,FOXF2,SEMA3C,TNC,VASN,WNT5A,WTIP,FRZB,DACT3,WNT10A,IL1B,NRP1,ARL6IP1,LBH,DLX2,TCF7L2,SEMA5A,EDN1,SEMA3D,EFNB1,PAX6,EPHA3
GO: Biological Process	GO:0042391	regulation of membrane potential	 	1.237E-3	1.000E0	3.390E-2	3.190E-1	32	541	KCNMB2,CDKN2A,INSYN1,ADCYAP1,MET,PTCHD1,ADRA1A,AGT,SCN9A,UNC13B,WNT7A,NLGN1,PDLIM4,CARTPT,GNA14,GABRE,GABRG1,RELN,KCNA5,GLRA2,PID1,DRD2,HCN4,DSP,CAMK2D,GRID1,GRID2,GRIK4,GPR88,GRM7,EDN1,P2RX6
GO: Biological Process	GO:0014032	neural crest cell development	 	1.243E-3	1.000E0	3.394E-2	3.194E-1	14	165	TWIST1,OVOL2,SEMA3C,TNC,WTIP,NRP1,ARL6IP1,LBH,DLX2,SEMA5A,EDN1,SEMA3D,EFNB1,PAX6
GO: Biological Process	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	 	1.256E-3	1.000E0	3.415E-2	3.213E-1	11	112	ADRA1A,AGT,HTR2C,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6
GO: Biological Process	GO:0099003	vesicle-mediated transport in synapse	 	1.301E-3	1.000E0	3.524E-2	3.316E-1	20	283	SYN3,ADRA1A,UNC13B,HTR7,WNT7A,NLGN1,SYT10,CADPS2,MX2,MYO5B,CPLX2,PCDH17,SLC17A6,DRD2,STON1,SYT6,GRM4,GRM7,UNC13C,GSG1L
GO: Biological Process	GO:0003407	neural retina development	 	1.318E-3	1.000E0	3.554E-2	3.345E-1	14	166	IRX5,CHM,SIX3,ATP2B3,FJX1,PCDH17,BHLHE22,DIO3,DLX1,DLX2,SLC17A6,CRB1,PAX6,MARCKS
GO: Biological Process	GO:0060688	regulation of morphogenesis of a branching structure	 	1.351E-3	1.000E0	3.629E-2	3.415E-1	8	65	ETV5,MET,AGT,WNT5A,WNT2B,IL1B,PAX8,SULF1
GO: Biological Process	GO:0098771	inorganic ion homeostasis	 	1.358E-3	1.000E0	3.636E-2	3.421E-1	47	896	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,RHCG,HTR2C,WFS1,SGCD,WNT5A,MT1F,SCARA5,HAMP,IL1B,FAM20A,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,CA4,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,CALCRL,HRH3
GO: Biological Process	GO:0061138	morphogenesis of a branching epithelium	 	1.449E-3	1.000E0	3.824E-2	3.599E-1	18	245	ETV5,MET,SLIT2,MGP,AGT,SEMA3C,TNC,WNT5A,WNT2B,CTSZ,NRP1,RASIP1,PAX8,SULF1,NPNT,SEMA5A,EDN1,TNNT2
GO: Biological Process	GO:0001667	ameboidal-type cell migration	 	1.449E-3	1.000E0	3.824E-2	3.599E-1	35	615	TWIST1,OVOL2,FZD7,MET,SLIT2,AGT,SEMA3C,CIB1,TNC,WNT5A,WNT7A,ACVR1C,ARHGAP4,ARHGDIB,MT1F,PTGER4,NRP1,PTPRG,ARL6IP1,ADAMTS9,LBH,HDAC5,THSD7A,SEMA5A,EDN1,NR2F2,LGALS8,SEMA3D,EFNB1,CCBE1,NR2E1,PAX6,CDH13,EPHA3,TPBG
GO: Biological Process	GO:0030003	cellular cation homeostasis	 	1.450E-3	1.000E0	3.824E-2	3.599E-1	42	779	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,HTR2C,WFS1,WNT5A,MT1F,SCARA5,HAMP,IL1B,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,HRH3
GO: Biological Process	GO:0001755	neural crest cell migration	 	1.451E-3	1.000E0	3.824E-2	3.599E-1	11	114	TWIST1,OVOL2,SEMA3C,TNC,NRP1,ARL6IP1,LBH,SEMA5A,SEMA3D,EFNB1,PAX6
GO: Biological Process	GO:0046879	hormone secretion	 	1.460E-3	1.000E0	3.829E-2	3.603E-1	26	413	ADCYAP1,AGT,VGF,RPH3AL,HTR2C,ACVR1C,CARTPT,IL1B,INHBA,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,NMB,DRD2,TCF7L2,NUCB2,GRP,EDN1,GAL,GPR68,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0048841	regulation of axon extension involved in axon guidance	 	1.464E-3	1.000E0	3.829E-2	3.603E-1	6	38	SEMA3C,WNT3,WNT5A,NRP1,SEMA5A,SEMA3D
